pk,city_x,year_x,weekofyear_x,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,city_y,year_y,weekofyear_y,total_cases
sj_1992_16,sj,1992,16,1992-04-15,0.07515,0.09743333,0.1590286,0.17298570000000002,83.11,297.831428571,298.0,294.94285714299997,300.4,296.6,70.6,84.1842857143,83.11,16.3242857143,2.1428571428599996,26.8142857143,5.88571428571,31.7,22.8,24.5,sj,1992,16,28
sj_1993_20,sj,1993,20,1993-05-21,0.1769,0.0901,0.1792,0.1866833,14.84,298.604285714,298.721428571,295.32428571400004,301.2,296.4,55.67,82.4357142857,14.84,16.8571428571,2.2142857142900003,28.228571428600002,7.22857142857,33.9,23.3,4.6,sj,1993,20,10
sj_2006_45,sj,2006,45,2006-11-12,-0.2761,-0.0331,0.2153167,0.18435710000000002,6.61,300.88,300.992857143,296.164285714,302.8,299.2,8.2,75.5685714286,6.61,17.6171428571,2.58571428571,27.985714285700002,6.12857142857,31.7,24.4,18.0,sj,2006,45,20
iq_2008_22,iq,2008,22,2008-05-27,0.12245,0.1571,0.086,0.1033143,72.04,296.741428571,297.69285714299997,295.994285714,304.1,293.8,134.66,96.02571428569999,72.04,17.52,5.75714285714,27.2,9.2,32.3,21.7,76.1,iq,2008,22,1
sj_2000_34,sj,2000,34,2000-08-26,0.2156667,0.1542333,0.1988667,0.1828714,27.4,300.468571429,300.7,296.598571429,303.2,298.5,29.66,79.55857142859999,27.4,18.038571428599997,2.82857142857,28.728571428600002,6.6,32.8,23.9,13.7,sj,2000,34,2
iq_2006_16,iq,2006,16,2006-04-23,0.3309,0.2654714,0.3195571,0.2849429,69.6,298.06142857099996,299.178571429,296.457142857,306.4,293.9,54.86,92.1114285714,69.6,18.0828571429,7.44285714286,27.4,8.35,32.8,22.5,11.9,iq,2006,16,6
sj_1992_32,sj,1992,32,1992-08-05,0.152675,0.173275,0.15004289999999998,0.14505710000000002,59.22,299.755714286,299.914285714,296.158571429,301.5,297.6,27.1,80.7842857143,59.22,17.5471428571,2.4285714285699997,28.0714285714,6.1,31.7,23.3,16.6,sj,1992,32,33
iq_2005_15,iq,2005,15,2005-04-16,0.1869333,0.14475710000000003,0.1957429,0.1824286,40.03,297.701428571,298.464285714,297.202857143,304.0,295.0,90.2,97.3228571429,40.03,18.8857142857,6.41428571429,27.65,9.35,32.9,22.5,3.6,iq,2005,15,7
sj_2005_4,sj,2005,4,2005-01-29,-0.0479,0.0431,0.1743,0.1456429,15.2,296.535714286,296.614285714,292.512857143,299.0,294.8,31.85,78.5385714286,15.2,14.091428571400002,2.65714285714,23.7571428571,6.32857142857,28.3,17.8,34.0,sj,2005,4,7
iq_2005_40,iq,2005,40,2005-10-08,0.3321571,0.34636669999999997,0.2586143,0.3210429,54.7,299.11,300.25,293.897142857,312.7,292.1,4.6,74.9528571429,54.7,15.4357142857,12.357142857100001,28.8,14.9,36.3,21.0,80.8,iq,2005,40,4
sj_2003_15,sj,2003,15,2003-04-09,0.12815,0.09896667,0.1515,0.1395429,38.52,298.33,298.407142857,294.542857143,301.1,296.1,43.64,79.63571428569999,38.52,15.9014285714,2.7,26.4,6.17142857143,32.2,22.8,28.2,sj,2003,15,2
iq_2002_5,iq,2002,5,2002-01-29,,,,,59.4,296.858571429,297.9,296.137142857,304.2,294.1,43.12,96.2671428571,59.4,17.69,5.22857142857,26.3,9.7,32.5,20.8,120.2,iq,2002,5,12
sj_1995_44,sj,1995,44,1995-11-05,0.2346,0.07825,0.2700714,0.2854286,30.3,299.772857143,299.94285714299997,296.17,302.3,298.1,40.4,80.86428571430001,30.3,17.67,3.0,28.0428571429,7.6428571428600005,33.9,23.3,13.5,sj,1995,44,40
sj_2007_36,sj,2007,36,2007-09-03,,0.0433,0.22833330000000002,0.20218570000000002,30.77,301.218571429,301.242857143,296.445714286,303.3,298.9,19.74,75.3457142857,30.77,17.87,3.0,28.3142857143,6.58571428571,33.3,23.9,25.9,sj,2007,36,71
iq_2006_15,iq,2006,15,2006-04-16,0.30112859999999997,0.2650571,0.2553143,0.2626857,75.33,297.825714286,298.814285714,296.965714286,305.5,292.9,66.46,95.51,75.33,18.7142857143,7.42857142857,28.3,10.3,33.9,21.4,49.0,iq,2006,15,9
iq_2005_14,iq,2005,14,2005-04-09,0.3091143,0.2173571,0.3001,0.2446571,87.41,297.708571429,299.0,296.23571428599996,306.5,292.4,68.0,92.41714285709999,87.41,17.8928571429,8.45714285714,28.1,10.85,33.8,21.6,71.1,iq,2005,14,16
iq_2003_2,iq,2003,2,2003-01-08,0.4884,0.4024429,0.4149286,0.4697,11.77,297.684285714,299.171428571,295.944285714,308.6,291.5,33.6,91.56,11.77,17.497142857100002,8.42857142857,28.9333333333,10.2,35.0,22.1,35.1,iq,2003,2,5
sj_1993_9,sj,1993,9,1993-03-05,0.1744667,0.1338,0.1584833,0.1399167,0.0,297.01428571400004,297.242857143,291.911428571,299.7,295.2,1.8,73.2257142857,0.0,13.4942857143,2.8,25.5714285714,8.15714285714,30.0,21.1,2.3,sj,1993,9,21
sj_1998_37,sj,1998,37,1998-09-10,0.07465,0.05796667,0.1518857,0.122,72.73,300.147142857,300.2,297.16,302.0,298.7,73.6,84.0028571429,72.73,18.724285714300002,2.02857142857,28.3285714286,6.84285714286,32.2,24.4,61.3,sj,1998,37,99
iq_2006_25,iq,2006,25,2006-06-25,0.22138000000000002,0.22336,0.3714167,0.22146,71.69,296.724285714,297.978571429,294.275714286,306.3,289.5,27.29,88.4714285714,71.69,15.8014285714,10.7857142857,26.6,10.35,32.5,20.4,74.9,iq,2006,25,0
iq_2001_32,iq,2001,32,2001-08-06,0.20075710000000002,0.2377286,0.2236429,0.2043571,0.0,298.537142857,300.135714286,291.387142857,308.7,291.0,0.2,66.66428571430001,0.0,13.158571428599998,14.642857142899999,27.1,12.175,33.5,17.8,,iq,2001,32,0
sj_1994_11,sj,1994,11,1994-03-19,0.1468,-0.04815,0.19468329999999998,0.14055,0.0,297.50142857099996,297.671428571,292.864285714,299.8,295.6,6.69,75.4357142857,0.0,14.3342857143,2.5714285714300003,25.842857142899998,7.95714285714,31.1,21.1,16.8,sj,1994,11,24
sj_1991_41,sj,1991,41,1991-10-08,0.09300000000000001,0.09300000000000001,0.1450833,0.1681667,32.1,299.562857143,299.671428571,295.887142857,302.0,297.6,55.1,80.5157142857,32.1,17.3442857143,2.2571428571400003,27.657142857100002,6.61428571429,31.7,22.8,8.3,sj,1991,41,116
sj_2006_18,sj,2006,18,2006-05-07,0.0144,0.04355,0.1209,0.09565714,54.47,298.872857143,299.19285714299997,294.727142857,302.2,296.5,29.05,78.0985714286,54.47,16.1242857143,3.3857142857099998,26.5,6.014285714290001,31.1,22.2,66.1,sj,2006,18,7
sj_1999_26,sj,1999,26,1999-07-02,,0.063,0.1645714,0.1307143,17.32,300.148571429,300.257142857,296.622857143,302.4,298.3,25.74,81.25,17.32,18.051428571400002,2.34285714286,28.4428571429,5.32857142857,31.7,25.0,5.4,sj,1999,26,17
sj_2006_29,sj,2006,29,2006-07-23,0.04735,0.02816667,0.19668570000000002,0.1615429,16.61,300.244285714,300.221428571,296.587142857,302.3,298.3,40.4,80.5385714286,16.61,18.0114285714,2.55714285714,27.485714285700002,6.47142857143,31.7,22.8,36.8,sj,2006,29,14
iq_2009_38,iq,2009,38,2009-09-17,0.26632,0.3133667,0.1956571,0.30707140000000005,40.17,299.47,300.814285714,294.61857142900004,310.0,293.5,23.01,78.11857142859999,40.17,16.2028571429,11.6,28.85,12.75,37.2,20.4,0.8,iq,2009,38,2
sj_2001_50,sj,2001,50,2001-12-10,0.0081,0.097475,0.2047143,0.1787714,31.01,299.05714285700003,299.05,295.758571429,300.7,297.5,33.78,82.1671428571,31.01,17.1914285714,2.2142857142900003,26.3142857143,5.7,29.4,22.8,87.8,sj,2001,50,35
sj_1999_9,sj,1999,9,1999-03-05,-0.0509,0.03793333,0.19771670000000002,0.16146670000000002,0.0,297.542857143,297.678571429,293.31142857099996,299.7,295.3,8.3,77.4271428571,0.0,14.73,2.7857142857099997,25.0,7.42857142857,29.4,20.6,40.1,sj,1999,9,37
iq_2005_2,iq,2005,2,2005-01-15,0.3044143,0.3612571,0.3126,0.3156286,93.73,297.662857143,298.842857143,296.727142857,307.6,291.6,96.21,95.53,93.73,18.4085714286,7.22857142857,28.4,10.4,34.2,22.5,232.1,iq,2005,2,5
sj_1996_14,sj,1996,14,1996-04-01,0.0448,0.024225,0.0851,0.10794289999999998,0.0,297.21,297.407142857,293.321428571,300.3,295.4,28.8,79.02,0.0,14.7271428571,2.55714285714,25.9285714286,6.9,31.1,21.7,21.6,sj,1996,14,5
sj_1995_25,sj,1995,25,1995-06-25,0.22135,0.2174,0.21997139999999998,0.1920429,26.56,300.11571428599996,300.142857143,296.625714286,302.3,298.2,35.24,81.34,26.56,18.0528571429,2.0,28.842857142899998,7.37142857143,33.3,24.4,10.5,sj,1995,25,10
sj_1997_13,sj,1997,13,1997-03-26,0.11245,0.107,0.2076143,0.2154,0.0,297.721428571,297.921428571,292.758571429,300.6,295.7,7.0,74.11857142859999,0.0,14.2271428571,3.4428571428600003,25.3142857143,8.07142857143,31.1,20.6,1.5,sj,1997,13,14
iq_2009_37,iq,2009,37,2009-09-10,0.18961670000000003,0.192,0.2368143,0.2696857,13.74,299.85571428599997,300.75,294.314285714,310.0,291.8,9.3,75.2328571429,13.74,15.8657142857,13.042857142899999,29.1666666667,14.1333333333,37.4,21.4,6.1,iq,2009,37,2
sj_2003_40,sj,2003,40,2003-10-01,,0.0151,0.2174857,0.2088143,78.94,301.194285714,301.407142857,297.267142857,303.5,299.5,11.0,79.3557142857,78.94,18.8242857143,2.9,28.6,6.18571428571,32.2,25.0,9.9,sj,2003,40,41
sj_2007_16,sj,2007,16,2007-04-16,0.0689,0.04426667,0.10835710000000001,0.08502857,0.0,299.335714286,299.55714285700003,294.507142857,301.7,297.6,2.22,74.8328571429,0.0,15.854285714300001,3.0,27.728571428600002,8.014285714289999,33.3,22.8,1.8,sj,2007,16,4
sj_2005_5,sj,2005,5,2005-02-05,0.0442,-0.0758,0.2056,0.1781429,0.0,296.152857143,296.171428571,292.2,297.8,294.3,31.8,78.64,0.0,13.77,1.9714285714300002,23.714285714299997,4.52857142857,27.8,19.4,5.4,sj,2005,5,8
iq_2000_41,iq,2000,41,2000-10-14,0.22353330000000002,0.1339143,0.3498,0.1009167,31.1,298.474285714,300.285714286,294.592857143,309.2,291.9,21.9,81.5228571429,31.1,16.071428571400002,13.485714285699999,27.657142857100002,11.3,34.0,21.0,3.0,iq,2000,41,1
iq_2003_30,iq,2003,30,2003-07-23,0.2858143,0.1630714,0.28802859999999997,0.2774571,2.64,296.48571428599996,298.042857143,291.85,305.4,289.2,6.39,77.80428571430001,2.64,13.558571428599999,11.4285714286,26.4666666667,10.366666666699999,32.1,18.0,9.9,iq,2003,30,1
iq_2001_3,iq,2001,3,2001-01-15,0.17475710000000003,0.1033167,0.2582429,0.1767286,149.71,298.36857142900004,300.23571428599996,295.06142857099996,308.7,294.0,24.92,84.1757142857,149.71,16.6,11.014285714300001,27.05,10.9,33.0,20.5,52.0,iq,2001,3,0
iq_2000_26,iq,2000,26,2000-07-01,0.19288570000000002,0.13225710000000002,0.3408857,0.2472,25.41,296.74,298.45,295.184285714,307.3,293.1,43.19,92.4185714286,25.41,16.6514285714,8.92857142857,26.4,10.775,32.5,20.7,3.0,iq,2000,26,0
sj_2005_51,sj,2005,51,2005-12-24,0.1077,0.0531,0.2853429,0.29357140000000004,0.0,298.44,298.65,294.138571429,300.9,296.5,20.64,77.3157142857,0.0,15.5328571429,2.52857142857,24.6285714286,6.18571428571,28.9,20.6,29.1,sj,2005,51,8
sj_2006_43,sj,2006,43,2006-10-29,0.04593333,-0.0364,0.1736714,0.12805,95.43,300.682857143,300.828571429,296.877142857,302.9,299.0,27.2,79.93,95.43,18.46,3.08571428571,28.1142857143,7.014285714289999,32.8,23.3,65.8,sj,2006,43,17
iq_2001_14,iq,2001,14,2001-04-02,0.2678143,0.3126429,0.2615,0.2584,86.46,296.305714286,297.828571429,295.695714286,305.5,292.9,91.43,96.7371428571,86.46,17.21,6.65714285714,27.16,10.98,35.0,20.5,46.2,iq,2001,14,0
sj_1996_43,sj,1996,43,1996-10-21,-0.0969,-0.0902,0.1490143,0.16631429999999997,17.37,300.344285714,300.464285714,296.717142857,302.1,298.7,7.1,80.7342857143,17.37,18.23,2.6428571428599996,29.0428571429,7.385714285710001,33.9,24.4,6.6,sj,1996,43,35
sj_1993_44,sj,1993,44,1993-11-05,,0.1406667,0.17761670000000002,0.1569,0.0,299.885714286,299.921428571,296.007142857,301.9,298.5,16.1,79.5042857143,0.0,17.4414285714,2.3,27.9,7.24285714286,32.8,23.3,4.1,sj,1993,44,43
sj_1994_32,sj,1994,32,1994-08-13,0.04465,-0.0402,0.05686667,0.02865,30.03,299.518571429,299.678571429,295.465714286,301.5,297.9,12.5,78.58428571430001,30.03,16.8314285714,2.3571428571400004,28.3857142857,7.785714285710001,33.3,23.9,3.6,sj,1994,32,72
iq_2004_30,iq,2004,30,2004-07-22,0.2679429,0.2995,0.2177,0.2849857,53.78,296.812857143,298.114285714,294.99714285700003,304.4,291.8,25.42,90.92857142860001,53.78,16.48,10.2,26.3,8.8,32.1,21.9,103.1,iq,2004,30,7
iq_2003_9,iq,2003,9,2003-02-26,0.2976,0.23663330000000002,0.22915,0.2072833,132.2,299.35,300.51428571400004,296.41,308.6,294.4,53.6,86.0128571429,132.2,18.0442857143,9.114285714289998,29.4,11.2,35.0,22.9,0.0,iq,2003,9,5
iq_2008_3,iq,2008,3,2008-01-15,0.1882286,0.2208286,0.2332429,0.1699714,95.97,298.034285714,299.478571429,297.09,305.5,292.4,63.92,94.9685714286,95.97,18.8657142857,8.58571428571,27.4333333333,9.46666666667,33.8,21.8,125.3,iq,2008,3,26
sj_1994_46,sj,1994,46,1994-11-19,,,,,32.17,299.198571429,299.3,296.174285714,302.2,297.5,47.5,83.58428571430001,32.17,17.6442857143,1.77142857143,27.285714285700003,7.314285714289999,32.8,22.2,47.5,sj,1994,46,364
sj_1992_39,sj,1992,39,1992-09-23,0.1435,0.1435,0.1984,0.2122714,95.55,299.292857143,299.37857142900003,296.281428571,301.4,297.9,116.79,83.7,95.55,17.7514285714,2.04285714286,27.5571428571,7.24285714286,32.8,23.3,60.9,sj,1992,39,70
sj_2006_19,sj,2006,19,2006-05-14,,0.0534,0.07054286,0.08275714,12.09,298.12,298.292857143,293.515714286,300.0,296.7,19.4,75.9271428571,12.09,14.985714285699999,2.3571428571400004,25.9428571429,5.07142857143,29.4,22.2,80.8,sj,2006,19,3
iq_2005_31,iq,2005,31,2005-08-06,0.32868569999999997,0.3132571,0.2262143,0.2740143,0.0,298.221428571,299.728571429,293.035714286,308.2,292.6,8.64,75.5714285714,0.0,14.6085714286,11.485714285699999,26.25,10.6,32.3,19.2,0.0,iq,2005,31,5
iq_2000_27,iq,2000,27,2000-07-08,0.2168333,0.2761,0.28945709999999997,0.24165709999999999,60.61,296.63428571400004,298.428571429,295.358571429,306.6,291.1,46.0,93.5814285714,60.61,16.8628571429,10.314285714299999,26.9,11.566666666700002,34.0,20.8,55.6,iq,2000,27,0
iq_2005_12,iq,2005,12,2005-03-26,0.2150714,0.2127,0.12092860000000001,0.23542860000000002,99.37,298.37,299.828571429,296.25142857099996,306.6,294.7,32.8,89.82,99.37,17.82,9.34285714286,27.72,8.96,33.4,22.5,108.8,iq,2005,12,9
iq_2001_16,iq,2001,16,2001-04-16,0.3125429,0.28221430000000003,0.2621286,0.4074857,77.73,297.062857143,298.15,295.98571428599996,305.1,292.8,120.32,94.6157142857,77.73,17.52,7.5,27.34,11.04,33.5,20.4,45.3,iq,2001,16,1
sj_1998_1,sj,1998,1,1998-01-01,0.0455,0.0478,0.12398569999999999,0.08344286,,,,,,,,,,,,,,,,,sj,1998,1,64
sj_1998_52,sj,1998,52,1998-12-24,0.06056667,-0.13095,0.15715,0.0981875,0.0,299.282857143,299.435714286,295.215714286,301.4,298.0,12.8,78.4185714286,0.0,16.564285714300002,2.12857142857,25.9285714286,6.04285714286,30.0,22.2,29.7,sj,1998,52,68
sj_2005_22,sj,2005,22,2005-06-04,-0.0143,-0.004475,0.1778,0.1467571,84.78,300.84,300.87857142900003,297.598571429,303.4,298.7,14.59,82.63,84.78,19.2071428571,2.9,28.842857142899998,6.34285714286,34.4,25.0,23.9,sj,2005,22,10
sj_2002_43,sj,2002,43,2002-10-22,-0.1115,-0.1136,0.2304,0.2082429,9.5,300.548571429,300.528571429,296.635714286,302.3,298.8,27.0,79.2171428571,9.5,18.1042857143,2.48571428571,27.985714285700002,7.17142857143,33.3,23.9,53.3,sj,2002,43,5
iq_2009_35,iq,2009,35,2009-08-27,0.2453429,0.18598570000000003,0.18134289999999997,0.2820571,95.83,298.99714285700003,300.921428571,296.444285714,310.4,293.4,45.34,88.1771428571,95.83,18.1228571429,11.7857142857,29.0,13.0,36.2,22.0,27.2,iq,2009,35,5
sj_2004_18,sj,2004,18,2004-04-29,,-0.08976667,0.0633,0.15538329999999997,75.28,299.064285714,299.328571429,295.048571429,301.4,297.5,11.86,78.6028571429,75.28,16.42,2.51428571429,26.157142857100002,5.71428571429,30.0,22.8,23.4,sj,2004,18,10
sj_1995_18,sj,1995,18,1995-05-07,,0.1521,0.2145429,0.15797139999999998,20.96,298.788571429,299.071428571,294.202857143,301.6,297.3,4.1,76.0728571429,20.96,15.617142857100001,2.9428571428600003,27.842857142899998,9.14285714286,34.4,22.2,2.8,sj,1995,18,5
iq_2005_22,iq,2005,22,2005-06-04,0.3782857,0.3693714,0.3631857,0.36124290000000003,61.75,298.434285714,299.478571429,295.678571429,307.3,292.7,34.92,86.70142857139999,61.75,17.2,10.0142857143,,,33.9,20.9,78.9,iq,2005,22,4
sj_1997_4,sj,1997,4,1997-01-22,0.0495,0.07316667,0.1704714,0.18614289999999997,6.65,297.48571428599996,297.742857143,293.787142857,300.9,295.2,23.5,80.0928571429,6.65,15.1742857143,3.14285714286,24.9,6.42857142857,28.9,21.1,2.0,sj,1997,4,24
sj_2003_20,sj,2003,20,2003-05-14,0.01485,-0.0432,0.16875710000000002,0.1725429,10.86,299.577142857,299.728571429,294.601428571,301.5,297.7,7.7,74.23,10.86,15.93,2.7142857142900003,26.9,6.82857142857,31.1,22.8,7.0,sj,2003,20,7
sj_2007_45,sj,2007,45,2007-11-05,-0.2517,-0.0486,0.2051714,0.1728833,15.25,300.604285714,300.685714286,295.838571429,302.6,298.2,10.3,75.35,15.25,17.2957142857,2.2571428571400003,27.4428571429,6.8571428571399995,32.2,22.8,4.1,sj,2007,45,48
iq_2005_29,iq,2005,29,2005-07-23,0.1680286,0.1343286,0.1865571,0.1472571,27.33,297.794285714,298.928571429,292.455714286,307.7,287.5,8.9,75.6971428571,27.33,14.191428571400001,13.514285714300001,26.55,12.7,33.8,18.2,0.0,iq,2005,29,5
iq_2006_50,iq,2006,50,2006-12-17,0.3785,0.3020333,0.34922859999999994,0.4147857,157.75,298.158571429,299.071428571,297.351428571,304.4,294.2,63.0,95.8757142857,157.75,19.1114285714,6.4,,,33.8,,,iq,2006,50,0
sj_2005_48,sj,2005,48,2005-12-03,,0.1823,0.2686,0.2481857,26.65,299.182857143,299.23571428599996,295.124285714,302.2,297.8,36.65,78.6242857143,26.65,16.571428571400002,2.41428571429,26.228571428600002,5.87142857143,30.6,22.8,80.7,sj,2005,48,26
iq_2003_51,iq,2003,51,2003-12-17,0.19266670000000002,0.2244,0.1361143,0.13631429999999997,64.95,298.168571429,299.542857143,296.851428571,308.5,294.1,65.04,93.91714285709999,64.95,18.5328571429,8.34285714286,28.3,10.45,34.8,22.1,66.8,iq,2003,51,5
iq_2002_47,iq,2002,47,2002-11-19,0.2506143,0.27913330000000003,0.2156333,0.2982667,61.69,297.375714286,298.828571429,296.781428571,305.9,294.4,85.8,96.84,61.69,18.4157142857,7.4,27.35,8.9,33.5,21.7,77.0,iq,2002,47,27
iq_2004_6,iq,2004,6,2004-02-05,0.12354289999999998,0.0993,0.11285710000000002,0.1172,13.2,299.902857143,301.37142857099997,293.988571429,309.8,293.2,9.0,72.9271428571,13.2,15.5671428571,14.0857142857,29.2,13.525,36.4,20.6,24.1,iq,2004,6,3
iq_2005_7,iq,2005,7,2005-02-19,0.1995,0.2024571,0.2189,0.18068570000000003,125.35,298.027142857,299.164285714,297.221428571,304.6,294.5,189.06,95.7485714286,125.35,18.9471428571,6.985714285710001,27.5,9.5,32.3,22.3,350.9,iq,2005,7,6
sj_1996_30,sj,1996,30,1996-07-22,0.0038,-0.0106,0.14715,0.17678329999999998,14.89,299.714285714,299.964285714,295.794285714,302.0,298.0,15.8,79.19857142859999,14.89,17.1457142857,2.32857142857,27.514285714299998,5.47142857143,31.1,23.9,9.9,sj,1996,30,16
sj_1996_36,sj,1996,36,1996-09-02,0.0364,0.03065,0.1729,0.17578570000000002,10.59,300.372857143,300.742857143,296.911428571,303.3,298.6,21.95,81.54,10.59,18.4857142857,3.45714285714,28.485714285700002,5.87142857143,33.3,23.3,35.1,sj,1996,36,19
iq_2002_9,iq,2002,9,2002-02-26,0.1162,0.17874289999999998,0.08991429,0.2104143,80.14,297.062857143,298.19285714299997,296.51428571400004,305.0,294.5,201.2,97.15714285709998,80.14,18.1257142857,5.81428571429,26.7,9.6,32.2,20.5,47.6,iq,2002,9,7
sj_1995_46,sj,1995,46,1995-11-19,0.0406,0.07475,0.19625,0.19034289999999998,24.86,299.622857143,299.80714285700003,295.37,301.9,297.8,9.9,77.6385714286,24.86,16.77,2.55714285714,27.157142857100002,7.185714285710001,31.1,22.8,2.8,sj,1995,46,36
sj_2004_33,sj,2004,33,2004-08-12,0.0374,0.1084,0.1253,0.17741429999999997,20.92,300.995714286,301.2,296.4,302.9,299.2,14.1,76.1714285714,20.92,17.8185714286,2.65714285714,28.9428571429,7.22857142857,33.9,24.4,10.5,sj,2004,33,14
sj_1994_23,sj,1994,23,1994-06-11,0.08005,0.06905,0.06161429,0.05854286,42.53,299.327142857,299.535714286,295.642857143,301.3,298.0,21.5,80.3828571429,42.53,17.0157142857,2.47142857143,28.228571428600002,7.62857142857,32.8,23.3,67.3,sj,1994,23,31
sj_1995_27,sj,1995,27,1995-07-09,0.3093,0.2909,0.2370571,0.2420429,41.18,301.007142857,301.092857143,296.145714286,303.2,298.6,9.22,75.0657142857,41.18,17.5657142857,3.04285714286,29.657142857100002,7.82857142857,34.4,25.0,16.0,sj,1995,27,7
sj_2002_32,sj,2002,32,2002-08-06,-0.0006,0.0551,0.2511429,0.2696571,39.52,301.00285714299997,301.2,296.742857143,303.3,298.0,9.36,77.7885714286,39.52,18.2014285714,3.51428571429,28.471428571399997,6.1,32.2,25.0,3.6,sj,2002,32,4
sj_2003_46,sj,2003,46,2003-11-12,0.06925,0.055375,0.06548571,0.07488571,97.28,300.054285714,300.05,296.66571428599997,301.7,298.3,92.1,81.8257142857,97.28,18.16,2.3,27.157142857100002,6.8571428571399995,31.7,22.8,74.7,sj,2003,46,34
sj_2007_52,sj,2007,52,2007-12-24,0.0148,0.0163,0.2072667,0.14457779999999998,0.0,298.602857143,298.75,293.928571429,300.8,295.5,2.36,75.44857142859999,0.0,15.318571428599999,2.98571428571,25.0857142857,6.24285714286,28.3,21.1,16.8,sj,2007,52,17
iq_2004_39,iq,2004,39,2004-09-23,0.39153330000000003,0.3207286,0.15958570000000002,0.33252859999999995,48.68,298.62857142900003,299.971428571,294.38285714299997,309.8,292.4,6.9,79.5571428571,48.68,15.9014285714,13.2,28.0,13.5,34.7,18.8,20.1,iq,2004,39,12
iq_2009_47,iq,2009,47,2009-11-19,0.40705,0.3351,0.3665,0.38935,29.72,300.48571428599996,301.75,296.108571429,311.0,294.5,47.0,80.7871428571,29.72,17.8071428571,11.9285714286,28.9,12.333333333299999,36.2,22.3,39.1,iq,2009,47,5
sj_1992_52,sj,1992,52,1992-12-23,-0.01008,0.06821667,0.0869,0.0733125,0.0,297.172857143,297.35,292.8,299.1,296.1,23.8,76.7571428571,0.0,14.3242857143,1.92857142857,25.9142857143,6.485714285709999,29.4,21.7,5.5,sj,1992,52,31
sj_1993_13,sj,1993,13,1993-04-02,0.1194,0.08853333,0.1404714,0.11742860000000001,0.0,297.34,297.44285714299997,293.812857143,299.4,295.7,20.27,80.7957142857,0.0,15.2,2.1428571428599996,26.8857142857,7.62857142857,32.8,22.2,4.1,sj,1993,13,8
iq_2002_13,iq,2002,13,2002-03-26,0.2127857,0.27455,0.1987,0.2284571,110.42,296.407142857,297.214285714,296.108571429,303.6,293.9,127.9,98.4571428571,110.42,17.68,4.4,26.1,10.3,32.3,20.7,49.0,iq,2002,13,5
iq_2004_37,iq,2004,37,2004-09-09,0.13026669999999999,0.15128,0.1108143,0.1174857,46.58,298.457142857,300.51428571400004,296.11571428599996,308.2,294.7,35.7,88.74285714290001,46.58,17.67,10.285714285700001,27.4,8.7,34.3,23.0,23.2,iq,2004,37,6
sj_2001_45,sj,2001,45,2001-11-05,0.0284,0.0086,0.09473333,0.09162857,28.03,300.062857143,300.142857143,295.32428571400004,302.3,297.6,17.86,75.4242857143,28.03,16.7514285714,3.6,26.728571428600002,7.714285714289999,32.2,20.0,36.7,sj,2001,45,75
iq_2006_23,iq,2006,23,2006-06-11,0.3404429,0.1908571,0.3513429,0.2586143,130.66,297.044285714,298.564285714,295.695714286,307.2,292.3,37.6,93.4757142857,130.66,17.1957142857,8.9,26.2,8.6,33.0,21.5,105.2,iq,2006,23,3
sj_1994_50,sj,1994,50,1994-12-17,,,,,0.0,298.624285714,298.742857143,293.93857142900004,300.5,297.2,16.5,75.4557142857,0.0,15.3271428571,2.2857142857099997,26.5857142857,7.47142857143,31.7,21.7,7.4,sj,1994,50,149
sj_2002_36,sj,2002,36,2002-09-03,0.0895,0.0648,0.16476670000000002,0.16375710000000002,109.38,300.695714286,300.792857143,296.604285714,302.8,299.0,46.4,78.6071428571,109.38,18.0985714286,2.3,27.5,6.44285714286,31.7,22.8,105.0,sj,2002,36,7
sj_2002_1,sj,2002,1,2002-01-01,0.05475,0.08103333,0.1975429,0.1423286,0.0,298.955714286,299.1,294.481428571,300.5,297.1,2.5,76.4342857143,0.0,15.81,2.51428571429,25.528571428600003,7.6,30.0,20.6,24.9,sj,2002,1,37
iq_2004_51,iq,2004,51,2004-12-16,0.2611429,0.20331429999999998,0.2437429,0.2363571,49.56,298.701428571,300.035714286,296.385714286,308.5,293.8,38.0,88.78,49.56,18.04,10.214285714299999,28.375,9.65,34.0,22.6,128.3,iq,2004,51,32
iq_2005_45,iq,2005,45,2005-11-12,0.3938,0.29862859999999997,0.4019857,0.4103714,75.36,298.6,300.078571429,296.36,309.4,292.9,143.8,89.31,75.36,17.974285714300002,9.7,,,34.6,22.3,8.9,iq,2005,45,6
sj_1994_43,sj,1994,43,1994-10-29,,,,,111.52,298.81142857099996,298.857142857,296.171428571,300.5,297.5,64.85,85.4171428571,111.52,17.641428571400002,1.6571428571399998,27.6714285714,7.27142857143,32.8,23.3,39.2,sj,1994,43,333
